type	latitude	longitude	altitude (m)	color	opacity	name	desc	kml_folder
T	14.053820268	120.786164345	534.2					
T	14.053993525	120.786029262	531.7					
T	14.054230229	120.785920647	527.4					
T	14.054683650	120.785828196	503.7					
T	14.055174242	120.785795131	480.8					
T	14.055420377	120.785778542	471.2					
T	14.055642982	120.785856986	461.3					
T	14.055899226	120.785964561	456.2					
T	14.056189333	120.786101414	458.8					
T	14.056451360	120.786271748	464.2					
T	14.056685097	120.786475604	472.3					
T	14.057118157	120.786824087	475.7					
T	14.057324177	120.787062226	478.6					
T	14.057492338	120.787208911	478.5					
T	14.057631597	120.787388941	487.3					
T	14.057935254	120.787653895	508.1					
T	14.058041212	120.787805004	519.7					
T	14.058115707	120.787958031	530.6					
T	14.058187961	120.788079808	539.6					
T	14.058344018	120.788480353	555.7					
T	14.058357726	120.788668486	552.6					
T	14.058436970	120.788884670	548.7					
T	14.058516259	120.789100979	543.4					
T	14.058640996	120.789504147	525.5					
T	14.058684124	120.789659542	518.3					
T	14.058704711	120.789942072	505.8					
T	14.058684451	120.790100512	498.8					
T	14.058593985	120.790167696	496.3					
T	14.058444906	120.790300439	491.1					
T	14.058075222	120.790442977	486.5					
T	14.057830236	120.790548149	483.1					
T	14.057335135	120.790664201	481.6					
T	14.057120804	120.790736228	480.6					
T	14.056902367	120.790745856	482.2					
T	14.056622164	120.790758207	483.9					
T	14.056187724	120.790777358	483.2					
T	14.055878473	120.790790990	482.7					
T	14.055565596	120.790742711	492.1					
T	14.055315035	120.790691828	501.3					
T	14.054656091	120.790504894	521.2					
T	14.054496788	120.790419502	525.7					
T	14.054363680	120.790271275	532.2					
T	14.054232962	120.790153969	537.2					
T	14.054128304	120.789973861	544.6					
T	14.053984421	120.789672514	556.2					
T	14.053945119	120.789551155	560.2					
T	14.053936168	120.789428288	563.7					
T	14.053944135	120.789119537	569.0					
T	14.054024026	120.788961105	561.8					
T	14.054158076	120.788707005	549.8					
T	14.054320532	120.788420080	535.6					
T	14.054818553	120.787679810	506.9					
T	14.055069646	120.787323703	497.5					
T	14.055268890	120.787094215	493.9					
T	14.055796619	120.786688055	477.4					
T	14.056238469	120.786347991	467.2					
T	14.056322536	120.786217622	462.4					
T	14.056477922	120.786207508	461.7					
T	14.056633530	120.786197379	460.8					
T	14.056976655	120.786175045	454.4					
T	14.057137527	120.786227282	453.4					
T	14.057466797	120.786425737	453.5					
T	14.057570091	120.786544788	457.0					
T	14.058006561	120.786894810	474.7					
T	14.058347468	120.787220453	495.8					
T	14.058519435	120.787399324	512.3					
T	14.058723377	120.787576609	530.5					
T	14.058927674	120.787754202	546.9					
T	14.059246259	120.788178610	572.1					
T	14.059387610	120.788360591	576.2					
T	14.059650306	120.788884564	552.8					
T	14.059762398	120.789100437	544.1					
T	14.059975370	120.789374852	531.6					
T	14.060151980	120.789588097	516.0					
T	14.060294375	120.789771566	501.9					
T	14.060434630	120.789923609	489.3					
T	14.060648783	120.790199508	469.6					
T	14.060729484	120.790418289	457.3					
T	14.060773316	120.790575250	449.0					
T	14.060747951	120.790671703	444.8					
T	14.060688014	120.790737855	442.4					
T	14.060503800	120.790872800	438.5					
T	14.060384242	120.791004794	435.0					
T	14.060046972	120.791240702	430.3					
T	14.059863879	120.791374797	428.6					
T	14.059523682	120.791546548	429.5					
T	14.059334617	120.791585649	432.2					
T	14.058986942	120.791630980	435.1					
T	14.058796520	120.791638525	435.8					
T	14.058606429	120.791646056	436.4					
T	14.058416667	120.791653575	437.1					
T	14.057871678	120.791549778	445.5					
T	14.057613593	120.791466215	450.7					
T	14.056771539	120.791094871	472.6					
T	14.056285195	120.790835336	480.9					
T	14.056090338	120.790719429	485.5					
T	14.055765565	120.790516370	495.5					
T	14.055443971	120.790344814	512.2					
T	14.055408708	120.790284400	515.8					
T	14.055302981	120.790103261	526.8					
T	14.055287219	120.789886927	535.3					
T	14.055278213	120.789763308	539.4					
T	14.055330663	120.789636644	542.3					
T	14.055473188	120.789474346	545.6					
T	14.055844703	120.789051289	552.9					
T	14.056100454	120.788726450	547.3					
T	14.056572109	120.788357705	548.4					
T	14.056965864	120.788179553	538.6					
T	14.057215899	120.788165583	533.3					
T	14.057437429	120.788184562	530.2					
T	14.057926996	120.788408671	548.0					
T	14.058163643	120.788615927	550.8					
T	14.058332970	120.788764224	550.8					
T	14.058534200	120.788911085	548.0					
T	14.059115038	120.789449163	523.0					
T	14.059324503	120.789691562	512.7					
T	14.059536630	120.789965895	499.4					
T	14.059682848	120.790212109	485.4					
T	14.059833835	120.790521706	466.6					
T	14.059847628	120.790710992	455.7					
T	14.059694518	120.790812548	452.6					
T	14.059637471	120.790909858	449.8					
T	14.059553109	120.791071468	445.6					
T	14.059370844	120.791205418	444.5					
T	14.058809934	120.791386126	444.4					
T	14.058500086	120.791493080	442.4					
T	14.057970607	120.791608527	442.5					
T	14.057721400	120.791649797	443.5					
T	14.057439169	120.791661021	446.1					
T	14.057188910	120.791670973	449.8					
T	14.056652220	120.791598799	459.9					
T	14.056334945	120.791518168	463.4					
T	14.055606166	120.791299559	476.0					
T	14.055351056	120.791186239	485.3					
T	14.055065874	120.791074493	495.6					
T	14.054809748	120.790930878	503.3					
T	14.054318471	120.790489449	524.3					
T	14.054124784	120.790344138	531.5					
T	14.053866300	120.790140540	544.5					
T	14.053701413	120.789963675	553.9					
T	14.053467390	120.789667447	564.8					
T	14.053361178	120.789457522	570.4					
T	14.053403699	120.789209310	574.6					
T	14.053601872	120.789014270	568.0					
T	14.053828517	120.788786509	556.8					
T	14.054294558	120.788483323	538.6					
T	14.055384499	120.787832991	512.4					
T	14.055921716	120.787552691	509.0					
T	14.056335175	120.787247345	502.9					
T	14.056643830	120.787197459	504.3					
T	14.056984602	120.787145537	492.3					
T	14.057239315	120.787192793	486.0					
T	14.057604739	120.787453326	489.0					
T	14.057739566	120.787571018	498.3					
T	14.057879108	120.787751440	512.5					
T	14.058235522	120.788297433	553.5					
T	14.058552146	120.788721137	552.9					
T	14.058808391	120.789180599	537.7					
T	14.058899363	120.789554459	520.8					
T	14.059201886	120.790202639	490.2					
T	14.059347676	120.790448597	476.8					
T	14.059329560	120.790638877	467.6					
T	14.059206723	120.790707405	466.2					
T	14.058986375	120.790748577	466.3					
T	14.058832198	120.790818309	464.1					
T	14.058673671	120.790825182	464.9					
T	14.058420505	120.790836158	466.3					
T	14.057790141	120.790863488	469.9					
T	14.057344225	120.790788959	476.3					
T	14.056862128	120.790622741	487.4					
T	14.056572958	120.790510921	493.4					
T	14.056189309	120.790372618	499.0					
T	14.055804718	120.790203814	506.8					
T	14.055544546	120.790029720	522.1					
T	14.055287219	120.789886927	535.3					
T	14.055028229	120.789713590	546.6					
T	14.054894459	120.789565366	551.2					
T	14.054887716	120.789472810	553.3					
T	14.055248942	120.789361546	552.2					
T	14.055644485	120.789279284	551.7					
T	14.056664414	120.789195916	558.3					
T	14.057194777	120.789168725	552.3					
T	14.057822059	120.789136567	546.4					
T	14.058290331	120.789049642	546.0					
T	14.058855858	120.788957405	545.8					
T	14.059014746	120.788949168	545.7					
T	14.059208008	120.788970742	544.5					
T	14.059410789	120.789118360	539.3					
T	14.059449594	120.789211252	535.3					
T	14.059522646	120.789334085	530.2					
T	14.059584452	120.789742246	510.3					
T	14.059591343	120.789836806	505.6					
T	14.059575465	120.790058937	494.4					
T	14.059488834	120.790189415	488.3					
T	14.059338501	120.790322682	483.1					
T	14.059188386	120.790455755	478.4					
T	14.058784460	120.790599905	474.7					
T	14.058564953	120.790641109	474.3					
T	14.058127268	120.790723268	473.5					
T	14.057906809	120.790732953	474.5					
T	14.057686795	120.790742619	475.6					
T	14.057498564	120.790750889	476.5					
T	14.057212283	120.790700924	481.2					
T	14.057049270	120.790614384	486.1					
T	14.056879688	120.790434589	494.6					
T	14.056966434	120.790336911	497.8					
T	14.057323254	120.790070131	506.2					
T	14.057591678	120.789869442	514.0					
T	14.057730475	120.789611859	525.8					
T	14.058092236	120.789374136	535.6					
T	14.058914805	120.788891246	548.3					
T	14.059324033	120.788806690	553.8					
T	14.059547501	120.788794977	556.1					
T	14.059739407	120.788784919	558.1					
T	14.060138044	120.788954391	550.6					
T	14.060381602	120.789195902	535.3					
T	14.060423025	120.789320855	526.9					
T	14.060466766	120.789477493	516.3					
T	14.060482910	120.789699034	502.2					
T	14.060459992	120.790271645	469.8					
T	14.060354286	120.790593716	454.6					
T	14.060065247	120.791049928	437.2					
T	14.059950786	120.791244664	431.7					
T	14.059863879	120.791374797	428.6					
T	14.059678809	120.791477142	428.7					
T	14.059336909	120.791617115	431.0					
T	14.059114074	120.791625944	434.6					
T	14.058957471	120.791663650	434.1					
T	14.058733120	120.791641037	436.0					
T	14.058506938	120.791587122	439.0					
T	14.058312780	120.791532048	442.0					
T	14.057720937	120.791211203	458.5					
T	14.057149774	120.790703688	481.6					
T	14.056980047	120.790523751	490.3					
T	14.056908595	120.790402039	495.7					
T	14.056799227	120.790188484	504.9					
T	14.056774287	120.789846191	520.9					
T	14.056789566	120.789626834	532.8					
T	14.056960759	120.789399578	543.3					
T	14.057199321	120.789231094	549.0					
T	14.057469782	120.789060602	547.2					
T	14.057833006	120.788853444	546.2					
T	14.058168209	120.788678584	550.2					
T	14.058502191	120.788471789	558.5					
T	14.059184820	120.788213612	572.8					
T	14.059597451	120.788159191	574.7					
T	14.059794084	120.788211704	577.1					
T	14.060098890	120.788417074	574.2					
T	14.060245884	120.788663135	561.6					
T	14.060365463	120.788974427	546.0					
T	14.060439166	120.789542363	512.8					
T	14.060331152	120.789833279	497.3					
T	14.060289863	120.790152501	479.7					
T	14.060280746	120.790470103	462.5					
T	14.060088129	120.790922258	441.6					
T	14.059872916	120.791058017	440.1					
T	14.059749476	120.791126461	439.9					
T	14.059459642	120.791106984	446.2					
T	14.059297931	120.791082200	450.1					
T	14.059065973	120.790965837	457.2					
T	14.058832198	120.790818309	464.1					
T	14.058359215	120.790430133	485.7					
T	14.058153835	120.790219524	496.4					
T	14.057946531	120.789977996	508.0					
T	14.057771014	120.789735360	519.8					
T	14.057608929	120.789241572	543.9					
T	14.057597546	120.789085357	546.8					
T	14.057617558	120.788927503	545.5					
T	14.057736387	120.788827138	545.6					
T	14.057981300	120.788719965	547.8					
T	14.058506764	120.788534545	557.1					
T	14.058787479	120.788456343	564.0					
T	14.058973501	120.788383130	570.4					
T	14.059260025	120.788367535	575.5					
T	14.059389905	120.788392096	574.7					
T	14.059526827	120.788511259	569.4					
T	14.059599944	120.788633959	564.0					
T	14.059679998	120.788851359	554.6					
T	14.059755674	120.789449090	526.0					
T	14.059751250	120.789829184	505.6					
T	14.059680550	120.790180580	487.1					
T	14.059600726	120.790405608	475.9					
T	14.059459425	120.790664747	464.3					
T	14.059240858	120.790737471	464.3					
T	14.058922846	120.790751350	466.6					
T	14.058761897	120.790726882	468.9					
T	14.058501665	120.790643908	474.7					
T	14.058300608	120.790495648	483.0					
T	14.058097618	120.790316344	492.2					
T	14.057928728	120.790167162	499.5					
T	14.057510734	120.789622650	526.1					
T	14.057434385	120.789438434	535.7					
T	14.057423013	120.789282354	543.5					
T	14.057411641	120.789126275	548.8					
T	14.057400268	120.788970196	547.1					
T	14.057514302	120.788807489	543.8					
T	14.057628466	120.788644595	543.4					
T	14.057776484	120.788511081	545.1					
T	14.058197094	120.788205158	547.2					
T	14.058413752	120.788130155	548.3					
T	14.058887023	120.788072217	559.2					
T	14.059253142	120.788273072	575.2					
T	14.059428713	120.788484895	570.3					
T	14.060213942	120.789553358	516.8					
T	14.060393294	120.790242944	472.7					
T	14.060349677	120.790530473	458.1					
T	14.060342854	120.790879684	440.2					
T	14.060177652	120.791267003	427.7					
T	14.059756543	120.791663722	420.4					
T	14.059475918	120.791769482	424.2					
T	14.059225560	120.791842294	427.6					
T	14.058971204	120.791852116	429.6					
T	14.058685757	120.791863138	431.0					
T	14.058493587	120.791839127	432.6					
T	14.058040406	120.791699853	439.2					
T	14.057811085	120.791583554	444.9					
T	14.057609043	120.791403773	452.9					
T	14.057376040	120.791225612	461.4					
T	14.057138966	120.790985492	471.7					
T	14.056768677	120.790626914	488.0					
T	14.056419277	120.790112706	508.9					
T	14.056436742	120.789924832	517.4					
T	14.056803171	120.789813566	522.4					
T	14.057050428	120.789770333	522.8					
T	14.057329556	120.789725478	522.7					
T	14.057611683	120.789711744	521.5					
T	14.057860798	120.789668233	522.7					
T	14.058049722	120.789659009	522.5					
T	14.058148870	120.789717022	519.5					
T	14.058225668	120.789901905	510.8					
T	14.058268649	120.790057044	503.5					
T	14.058280063	120.790213688	496.2					
T	14.058291477	120.790370333	488.9					
T	14.058172086	120.790470011	484.8					
T	14.058052834	120.790569573	480.9					
T	14.057653125	120.790712765	477.1					
T	14.057127614	120.790829702	476.7					
T	14.056909171	120.790839237	478.5					
T	14.056462280	120.790702926	486.0					
T	14.056236115	120.790588427	490.6					
T	14.056039068	120.790441742	496.4					
T	14.055511503	120.790000252	524.4					
T	14.055029642	120.789310719	555.6					
T	14.054737501	120.788675630	541.1					
T	14.054653900	120.788370642	529.2					
T	14.054620208	120.787908195	516.2					
T	14.054783450	120.787619896	505.8					
T	14.054929821	120.787518222	500.6					
T	14.055087656	120.787570902	501.8					
T	14.055450568	120.787891324	514.8					
T	14.055996297	120.788576327	542.3					
T	14.056280281	120.789059754	556.1					
T	14.056336192	120.789399796	545.8					
T	14.056363347	120.789772511	525.7					
T	14.056419922	120.790549005	492.0					
T	14.056351730	120.790894713	479.4					
T	14.056241305	120.791086280	474.6					
T	14.056133266	120.791308641	469.3					
T	14.056047236	120.791405499	467.2					
T	14.055930387	120.791503534	465.3					
T	14.055595654	120.791579231	469.5					
T	14.055229026	120.791625047	476.9					
T	14.054950943	120.791605337	483.1					
T	14.054791272	120.791519077	486.9					
T	14.054568561	120.791404677	492.2					
T	14.054280947	120.791231570	499.9					
T	14.054085135	120.791054967	508.5					
T	14.053518742	120.790372337	543.9					
T	14.053186932	120.789558547	570.9					
T	14.053138968	120.789315233	575.7					
T	14.053127821	120.789162214	578.3					
T	14.053118903	120.789039798	574.8					
T	14.053168004	120.788883551	569.1					
T	14.053286372	120.788846460	565.4					
T	14.053644515	120.788765617	558.0					
T	14.054071352	120.788773429	553.6					
T	14.054319223	120.788821875	552.6					
T	14.054480598	120.788936907	555.5					
T	14.054677246	120.789112153	560.5					
T	14.054813025	120.789290836	558.3					
T	14.054922829	120.789532979	551.7					
T	14.054956550	120.789995826	541.2					
T	14.054867813	120.790464284	521.3					
T	14.054732898	120.790717825	511.7					
T	14.054459156	120.791162283	500.2					
T	14.054168279	120.791359643	497.2					
T	14.054046788	120.791364720	500.9					
T	14.053590187	120.791353059	515.7					
T	14.053439160	120.791359392	520.4					
T	14.053156705	120.791217833	528.0					
