type	latitude	longitude	altitude (m)	color	opacity	name	desc	kml_folder
T	14.045183866	120.781925887	460.2					
T	14.044904599	120.781611865	447.8					
T	14.044904605	120.781768877	448.4					
T	14.044955385	120.781925889	452.7					
T	14.045082329	120.782187574	459.3					
T	14.045818576	120.783312814	468.4					
T	14.046224775	120.784045526	430.9					
T	14.046783289	120.784987583	421.2					
T	14.047722589	120.786950201	495.1					
T	14.048814173	120.789043672	558.8					
T	14.049220337	120.789776393	597.7					
T	14.049829574	120.791111003	590.5					
T	14.050083423	120.791529709	576.4					
T	14.049981884	120.791372694	581.8					
T	14.049829574	120.791137172	590.3					
T	14.049245718	120.790116586	612.7					
T	14.048738012	120.789331526	574.1					
T	14.048179532	120.788337123	529.1					
T	14.047062547	120.785851135	457.7					
T	14.045894726	120.782998792	470.5					
T	14.044701455	120.780538946	438.3					
T	14.044269834	120.779753879	419.8					
T	14.043736659	120.779047314	405.7					
T	14.043584334	120.779047315	400.4					
T	14.043660504	120.779151991	404.6					
T	14.043685899	120.779282837	403.9					
T	14.043787459	120.779439852	405.3					
T	14.044015964	120.779780050	409.5					
T	14.044853802	120.781062322	446.9					
T	14.045437735	120.782004391	467.2					
T	14.046427866	120.784045525	421.0					
T	14.047265634	120.785694124	454.8					
T	14.047900291	120.786845527	489.8					
T	14.048103378	120.787211883	498.1					
T	14.048281079	120.787447398	504.5					
T	14.048306465	120.787447398	504.3					
T	14.048204922	120.787342725	501.5					
T	14.047824133	120.786924032	493.0					
T	14.046859458	120.785903473	455.8					
T	14.045666277	120.784150204	451.2					
T	14.045006199	120.783077304	467.4					
T	14.044371491	120.781978229	416.7					
T	14.043254364	120.780094081	374.0					
T	14.042594227	120.779151993	356.8					
T	14.042365720	120.778916469	347.2					
T	14.042314945	120.778916469	344.2					
T	14.042314952	120.779021146	343.0					
T	14.042365741	120.779204331	343.8					
T	14.042975116	120.780355771	360.5					
T	14.043432139	120.781324017	371.2					
T	14.044041483	120.782580108	412.5					
T	14.044752373	120.784778248	462.8					
T	14.045691694	120.787028713	453.0					
T	14.045945554	120.788049274	480.2					
T	14.046580187	120.789933396	561.7					
T	14.047138655	120.791215658	562.7					
T	14.047341736	120.791529684	561.9					
T	14.047468666	120.791582023	563.5					
T	14.047392510	120.791477347	563.5					
T	14.047316355	120.791346503	564.0					
T	14.046960962	120.790796959	565.7					
T	14.046707109	120.790430598	564.0					
T	14.046402484	120.789907227	558.5					
T	14.045437824	120.788258621	489.3					
T	14.044320816	120.786322176	483.1					
T	14.043863843	120.785353954	470.7					
T	14.043406858	120.784359561	439.1					
T	14.042772142	120.783103482	393.9					
T	14.042594424	120.782946471	386.2					
T	14.042695978	120.783051145	390.8					
T	14.042924471	120.783286660	402.5					
T	14.043381456	120.783731522	425.5					
T	14.043838437	120.784307223	450.8					
T	14.045006252	120.785720304	450.1					
T	14.046148649	120.787238057	462.9					
T	14.046783301	120.788075441	491.8					
T	14.047341789	120.788886659	528.0					
T	14.048154125	120.790064243	601.0					
T	14.048458747	120.790561448	611.7					
T	14.048763369	120.791032487	616.3					
T	14.048991836	120.791320346	614.5					
T	14.048890295	120.791189501	615.5					
T	14.048763370	120.790953981	618.1					
T	14.048484136	120.790430605	611.4					
T	14.047849502	120.789462366	563.8					
T	14.047519491	120.788886659	531.9					
T	14.046707145	120.787604411	481.3					
T	14.046402511	120.787133383	468.0					
T	14.046123262	120.786662356	453.3					
T	14.045564756	120.785851143	438.4					
T	14.045260115	120.785484789	446.2					
T	14.045234728	120.785484789	446.8					
T	14.045234730	120.785589462	446.1					
T	14.045361665	120.785798807	442.2					
T	14.045869398	120.786610020	444.4					
T	14.046910231	120.788206282	498.2					
T	14.047367174	120.788938996	529.7					
T	14.048204886	120.790613784	604.0					
T	14.048585656	120.791477355	602.6					
T	14.049169495	120.792864318	555.7					
T	14.049524876	120.793570895	533.4					
T	14.049651800	120.793754083	528.6					
T	14.049524875	120.793623233	532.1					
T	14.049347177	120.793492383	535.6					
T	14.048814087	120.792968990	551.3					
T	14.048407924	120.792524111	567.1					
T	14.047747908	120.791791375	569.6					
T	14.046478635	120.790273586	562.5					
T	14.045920149	120.789593206	539.7					
T	14.045590132	120.789200681	522.4					
T	14.045057022	120.788651147	504.7					
T	14.044904703	120.788546474	502.4					
T	14.044752383	120.788546474	503.5					
T	14.044752383	120.788598811	505.2					
T	14.044828541	120.788729652	508.7					
T	14.044980858	120.788912830	513.2					
T	14.045666284	120.789619375	539.8					
T	14.046453244	120.790482935	561.4					
T	14.046834029	120.790875465	562.9					
T	14.047113268	120.791267996	561.5					
T	14.047468661	120.791739035	561.2					
T	14.047646354	120.792079232	560.5					
T	14.047519426	120.792000724	558.0					
T	14.047392499	120.791869879	557.6					
T	14.047189414	120.791712865	556.3					
T	14.046935556	120.791529682	554.3					
T	14.046351688	120.790901632	558.3					
T	14.045285482	120.789828723	547.8					
T	14.044701603	120.789069841	520.4					
T	14.043711528	120.787944608	490.5					
T	14.043406885	120.787604422	474.6					
T	14.043102240	120.787499750	462.9					
T	14.043330723	120.787839936	480.8					
T	14.043635365	120.788180122	495.2					
T	14.044066938	120.788677318	512.6					
T	14.044930071	120.789697881	542.7					
T	14.045742416	120.790823125	556.9					
T	14.046453198	120.792079225	540.8					
T	14.046757818	120.792576436	537.2					
T	14.047493982	120.793597037	522.9					
T	14.047646293	120.793754054	521.3					
T	14.047544752	120.793649375	522.4					
T	14.047392440	120.793518528	524.1					
T	14.047240129	120.793335342	526.7					
T	14.047087818	120.793152157	530.1					
T	14.046453183	120.792497927	536.0					
T	14.046047015	120.792053055	538.6					
T	14.045234681	120.790953968	554.6					
T	14.044600031	120.790273587	557.7					
T	14.044422325	120.790168914	559.2					
T	14.044600029	120.790352093	557.7					
T	14.044752344	120.790561441	556.7					
T	14.045234666	120.791425004	548.0					
T	14.045666213	120.792157730	538.5					
T	14.046706978	120.794146585	518.0					
T	14.046935422	120.794853163	518.1					
T	14.047240019	120.795638259	513.2					
T	14.047366944	120.795769110	511.0					
T	14.047189253	120.795507409	514.3					
T	14.046808478	120.795062519	519.0					
T	14.046529243	120.794722312	521.5					
T	14.046097696	120.794225089	529.5					
T	14.045259991	120.793021304	543.7					
T	14.044574591	120.791922211	550.7					
T	14.044346123	120.791555849	553.1					
T	14.044168424	120.791267994	556.4					
T	14.044269967	120.791425005	554.6					
T	14.044422282	120.791582017	552.2					
T	14.044828454	120.792079223	548.6					
T	14.045056921	120.792445586	546.9					
T	14.045386926	120.792995135	541.6					
T	14.045920005	120.793884887	533.5					
T	14.046046926	120.794146581	530.7					
T	14.046148468	120.794251259	528.4					
T	14.045818457	120.793937226	535.3					
T	14.045513842	120.793387671	540.1					
T	14.044803062	120.792210067	549.2					
T	14.044447669	120.791582017	552.0					
T	14.044041507	120.790718454	562.8					
T	14.043914577	120.790535274	566.3					
T	14.043838418	120.790456769	568.0					
T	14.043889189	120.790561443	566.9					
T	14.044066889	120.790875465	561.6					
T	14.044168431	120.791058645	557.6					
T	14.044295361	120.791215656	555.9					
T	14.044752309	120.791660523	548.4					
T	14.045031553	120.791974547	546.4					
T	14.045183868	120.792105391	544.8					
T	14.045209256	120.792079223	544.5					
T	14.045158486	120.791974547	545.1					
T	14.045056953	120.791582016	546.7					
T	14.044980801	120.791346498	550.0					
T	14.044904651	120.791006306	554.4					
T	14.044726977	120.789724050	545.6					
T	14.044320813	120.788101615	496.9					
T	14.044041562	120.786871709	490.2					
T	14.043940013	120.786400682	484.9					
T	14.043813073	120.785746477	476.8					
T	14.043762293	120.785196945	465.6					
T	14.043762288	120.784909094	460.1					
T	14.043787661	120.784202550	447.3					
T	14.043787653	120.783888530	440.6					
T	14.043863798	120.783312826	430.0					
T	14.043990720	120.782920299	421.4					
T	14.044016104	120.782815625	419.0					
T	14.044066875	120.782737119	418.1					
T	14.044143032	120.782606276	416.5					
T	14.044168413	120.782449265	413.1					
T	14.044219183	120.782344591	414.0					
T	14.044269946	120.782056736	411.8					
T	14.044320706	120.781716544	409.2					
T	14.044320703	120.781638037	408.7					
T	14.044396858	120.781507193	415.2					
T	14.044498395	120.781271675	424.1					
T	14.044549163	120.781140831	428.4					
T	14.044599931	120.781009986	432.5					
T	14.044599926	120.780905311	433.3					
T	14.044650693	120.780774466	436.5					
T	14.044853778	120.780565114	446.2					
T	14.044980708	120.780486606	452.1					
T	14.044955324	120.780538944	451.2					
T	14.044929943	120.780669789	450.9					
T	14.044853790	120.780800634	447.7					
T	14.044777637	120.780957648	443.0					
T	14.044523785	120.781350181	424.9					
T	14.044143011	120.782056737	404.6					
T	14.043914547	120.782553940	407.8					
T	14.043482999	120.783574511	425.2					
T	14.043254536	120.784385730	434.5					
T	14.043076833	120.784778255	436.8					
T	14.043178382	120.784778255	440.2					
T	14.043356092	120.784752086	445.6					
T	14.043736896	120.784621243	453.9					
T	14.043939989	120.784542737	458.2					
T	14.044117696	120.784438063	461.5					
T	14.044650808	120.783914694	461.1					
T	14.045158515	120.782972629	467.4					
T	14.045691602	120.782030557	473.9					
T	14.045894681	120.781664194	471.0					
T	14.045996220	120.781507181	464.3					
T	14.045996225	120.781638025	465.7					
T	14.046072426	120.782841780	464.2					
T	14.045869369	120.784176371	445.1					
T	14.045691679	120.785013758	434.8					
T	14.045387056	120.786583854	451.0					
T	14.045285510	120.787342733	463.1					
T	14.045209338	120.788886661	511.8					
T	14.045133167	120.789593207	538.1					
T	14.045056990	120.790352092	555.0					
T	14.045082374	120.790456766	555.2					
T	14.045107763	120.790378261	555.1					
T	14.045158541	120.790195081	554.8					
T	14.045285479	120.789959565	553.1					
T	14.045615521	120.789017502	515.6					
T	14.046148648	120.787525908	467.5					
T	14.046834070	120.785667958	447.3					
T	14.047697168	120.783809998	399.2					
T	14.048077922	120.782344555	383.1					
T	14.048230230	120.782082866	374.1					
T	14.048230238	120.782344553	379.6					
T	14.048230253	120.782894094	389.3					
T	14.048204889	120.783862330	402.1					
T	14.048128755	120.785458604	436.3					
T	14.047874905	120.787395062	505.3					
T	14.047747963	120.789122175	545.0					
T	14.047747954	120.789750219	573.3					
T	14.047722559	120.790247421	583.8					
T	14.047722546	120.790875468	583.0					
T	14.047773313	120.791058649	582.4					
T	14.047824086	120.791032481	584.9					
T	14.047976408	120.790823132	594.6					
T	14.048281051	120.790273592	606.5					
T	14.048915714	120.789279189	570.2					
T	14.049702683	120.787944597	500.9					
T	14.050235784	120.787002531	481.6					
T	14.050413483	120.786819351	484.2					
T	14.050413483	120.786976362	487.2					
T	14.050388098	120.787185710	490.2					
T	14.050134241	120.787656743	493.7					
T	14.049702680	120.788572641	523.8					
T	14.049144172	120.790247428	618.1					
T	14.048458705	120.792262422	576.1					
T	14.048027100	120.793440027	530.4					
T	14.047874771	120.793727887	523.2					
T	14.047849384	120.793754056	522.5					
T	14.047900163	120.793597041	526.0					
T	14.047976324	120.793518534	528.2					
T	14.048027104	120.793335350	532.6					
T	14.048230208	120.792942815	549.3					
T	14.048585636	120.792236254	577.7					
T	14.049067994	120.791294178	616.7					
T	14.049524958	120.790378274	605.5					
T	14.050083455	120.789645555	568.0					
T	14.050565791	120.788991341	556.5					
T	14.050895808	120.788494139	551.7					
T	14.051149665	120.788284790	556.6					
T	14.051327364	120.788258622	564.3					
T	14.051352750	120.788284791	566.6					
T	14.051454292	120.788389466	575.0					
T	14.051606604	120.788703491	589.4					
T	14.051581217	120.788912841	593.2					
T	14.051530445	120.789096021	595.6					
T	14.051276583	120.789697901	581.2					
T	14.051149649	120.790168939	570.9					
T	14.051149648	120.790247445	568.3					
T	14.051225806	120.790195108	570.2					
T	14.051555823	120.789907254	580.7					
T	14.052012770	120.789305375	592.2					
T	14.052647417	120.788232458	570.4					
T	14.053231286	120.787107200	552.7					
T	14.053738995	120.786138950	534.9					
T	14.053967464	120.785772584	529.9					
T	14.054246706	120.785667906	524.3					
T	14.054348249	120.785746412	520.6					
T	14.054348250	120.785824919	521.3					
T	14.054322865	120.785929595	522.6					
T	14.054322865	120.786060440	522.3					
T	14.054297481	120.786374467	522.9					
T	14.054297483	120.786845509	519.6					
T	14.054449798	120.787185705	510.5					
T	14.054525956	120.787604410	509.3					
T	14.054551341	120.787787593	513.9					
T	14.054627498	120.787918438	516.4					
T	14.054678270	120.787944608	516.4					
T	14.054779813	120.787996946	516.4					
T	14.055084442	120.787996947	514.2					
T	14.055490615	120.787866103	514.4					
T	14.055668316	120.787709089	511.2					
T	14.056099875	120.787316551	502.7					
T	14.056734522	120.786766996	483.7					
T	14.056912224	120.786479132	467.4					
T	14.057140697	120.786243606	454.0					
T	14.057318398	120.785929571	440.3					
T	14.057496101	120.785694044	430.6					
T	14.057623030	120.785537026	426.6					
T	14.057648416	120.785432347	423.7					
T	14.057572258	120.785537026	426.1					
T	14.057445328	120.785615536	429.0					
T	14.057318398	120.785746385	434.9					
T	14.057089925	120.786217437	453.9					
T	14.056759908	120.786793165	484.1					
T	14.056632979	120.787028689	496.7					
T	14.056531435	120.787159536	501.4					
T	14.056632979	120.787107197	500.2					
T	14.056759909	120.786976350	492.0					
T	14.056912225	120.786793164	480.0					
T	14.057318400	120.786243605	450.7					
T	14.057546874	120.786034247	441.3					
T	14.058003825	120.785667869	433.4					
T	14.058308460	120.785458509	431.5					
T	14.058587709	120.785379996	437.6					
T	14.058663869	120.785432335	441.1					
T	14.058740029	120.785615522	448.3					
T	14.058765416	120.785720201	452.0					
T	14.058816191	120.786008068	462.8					
T	14.058841578	120.786191256	469.8					
T	14.058892351	120.786348274	476.9					
T	14.058943125	120.786688481	490.5					
T	14.059019286	120.787054858	514.4					
T	14.059070060	120.787238047	527.2					
T	14.059120834	120.787552085	546.9					
T	14.059222381	120.787604425	552.5					
T	14.059273154	120.787682935	556.5					
T	14.058993902	120.787892292	555.1					
T	14.058689265	120.788075478	553.5					
T	14.058384628	120.788311003	557.9					
T	14.058105379	120.788494188	551.1					
T	14.057876902	120.788677374	546.7					
T	14.057800743	120.788729712	545.9					
T	14.057699199	120.788782050	545.1					
T	14.057623040	120.788808219	544.6					
T	14.057445337	120.788912895	545.7					
T	14.057293019	120.788939062	548.2					
T	14.056963000	120.789017567	553.9					
T	14.056607595	120.789148410	559.5					
T	14.056302963	120.789148406	557.9					
T	14.055998331	120.789226910	553.7					
T	14.055338297	120.789410086	549.7					
T	14.054221321	120.789802610	548.9					
T	14.053053574	120.790221299	557.5					
T	14.051708128	120.790639985	552.9					
T	14.050616535	120.791032505	556.7					
T	14.049753414	120.791241847	593.0					
T	14.049271080	120.791346517	612.9					
T	14.048991833	120.791425021	611.9					
T	14.048915675	120.791451189	609.7					
T	14.048712586	120.791477356	605.1					
T	14.048611042	120.791477355	603.1					
T	14.048534884	120.791477355	601.6					
T	14.048407953	120.791529692	598.1					
